word,babylm_freq,babylm_log_freq
entrenchments,28,3.367295829986474
entrepreneurs,56,4.04305126783455
entrepreneurship,43,3.784189633918261
entries,228,5.43372200355424
entry,1235,7.119635638017636
enugu,7,2.0794415416798357
enumeration,33,3.5263605246161616
environmentalism,28,3.367295829986474
environmentalists,40,3.713572066704308
environments,245,5.5053315359323625
envoys,36,3.6109179126442243
enzymes,153,5.0369526024136295
eosinophils,9,2.302585092994046
ephialtes,7,2.0794415416798357
epics,41,3.7376696182833684
epicureanism,4,1.6094379124341003
epidemics,61,4.127134385045092
epidemiologist,19,2.995732273553991
epidemiology,33,3.5263605246161616
epigenetics,4,1.6094379124341003
epigraphy,5,1.791759469228055
epinephrine,13,2.6390573296152584
episcopalians,9,2.302585092994046
episode,3880,8.263848131368906
episodes,1497,7.311886164077165
epistemology,19,2.995732273553991
epistles,32,3.4965075614664802
epitaph,71,4.276666119016055
epitaphs,17,2.8903717578961645
epithets,42,3.7612001156935624
epochs,34,3.5553480614894135
equalities,9,2.302585092994046
equality,471,6.156978985585555
equanimity,60,4.110873864173311
equation,608,6.411818267709897
equations,394,5.978885764901122
equator,308,5.733341276897746
equestrians,9,2.302585092994046
equilibrium,213,5.365976015021851
equinoxes,26,3.295836866004329
equipments,36,3.6109179126442243
equities,15,2.772588722239781
equity,206,5.332718793265369
equivalence,56,4.04305126783455
era,1644,7.405495663199472
eras,56,4.04305126783455
erasers,18,2.9444389791664403
erection,211,5.356586274672012
erectus,72,4.290459441148391
eredivisie,68,4.23410650459726
erosion,188,5.241747015059643
eroticism,16,2.833213344056216
error,1111,7.013915474810528
errors,487,6.1903154058531475
erudition,14,2.70805020110221
eruption,395,5.981414211254481
eruptions,134,4.90527477843843
escalation,37,3.6375861597263857
escalators,22,3.1354942159291497
escapologist,5,1.791759469228055
escarpments,8,2.1972245773362196
espionage,146,4.990432586778736
esports,20,3.044522437723423
espresso,86,4.465908118654584
esprit,19,2.995732273553991
esquires,30,3.4339872044851463
essayists,4,1.6094379124341003
essence,325,5.786897381366708
establishment,802,6.688354713946762
establishments,90,4.51085950651685
estates,435,6.077642243349034
estrangement,20,3.044522437723423
estrogens,2,1.0986122886681098
estuaries,60,4.110873864173311
etchers,2,1.0986122886681098
etchings,20,3.044522437723423
eternity,430,6.066108090103747
ethane,8,2.1972245773362196
ethanol,87,4.477336814478207
ethereum,22,3.1354942159291497
ethernet,42,3.7612001156935624
ethics,293,5.683579767338681
ethnicities,21,3.091042453358316
ethnicity,146,4.990432586778736
ethnocentrism,6,1.9459101490553132
ethnographers,9,2.302585092994046
ethnography,41,3.7376696182833684
ethnologists,8,2.1972245773362196
ethnology,76,4.343805421853684
ethnomusicology,1,0.6931471805599453
ethology,35,3.58351893845611
ethylene,32,3.4965075614664802
etymology,190,5.25227342804663
eucharist,40,3.713572066704308
eugenics,50,3.9318256327243257
eukaryotes,60,4.110873864173311
eulogies,5,1.791759469228055
eulogy,51,3.9512437185814275
euphonium,8,2.1972245773362196
euphoria,89,4.499809670330265
eurodance,19,2.995732273553991
euros,324,5.783825182329737
eurovision,400,5.993961427306569
eurynome,4,1.6094379124341003
evacuation,239,5.480638923341991
evacuations,17,2.8903717578961645
evacuees,24,3.2188758248682006
evaluation,246,5.5093883366279774
evaluations,42,3.7612001156935624
evangelicalism,3,1.3862943611198906
evangelicals,9,2.302585092994046
evangelism,19,2.995732273553991
evangelist,125,4.836281906951478
evangelizers,1,0.6931471805599453
evaporation,81,4.406719247264253
evasion,80,4.394449154672439
evasions,8,2.1972245773362196
evensong,22,3.1354942159291497
event,5168,8.550434525196039
events,4468,8.404919948933452
everard,44,3.8066624897703196
evergreens,112,4.727387818712341
everyday,1334,7.19668657083435
evil,4617,8.43771698991444
evils,174,5.1647859739235145
evolution,1339,7.200424892944957
ewoks,96,4.574710978503383
exactions,20,3.044522437723423
exaggeration,118,4.77912349311153
exaggerations,20,3.044522437723423
exaltation,34,3.5553480614894135
exam,852,6.748759547491679
examination,1197,7.088408778675395
examinations,286,5.659482215759621
example,9780,9.188197007290492
examples,2118,7.6586995582682995
exams,523,6.261491684321042
exasperation,78,4.3694478524670215
excavation,116,4.762173934797756
excavations,108,4.6913478822291435
excavators,21,3.091042453358316
exceptions,442,6.093569770045136
excesses,67,4.219507705176107
excipients,2,1.0986122886681098
excision,18,2.9444389791664403
excitement,3274,8.094073148069352
exclusion,109,4.700480365792417
exclusivity,17,2.8903717578961645
excommunication,43,3.784189633918261
excretion,14,2.70805020110221
excretions,1,0.6931471805599453
excursion,285,5.655991810819852
excursions,162,5.093750200806762
execution,875,6.775366090936392
executioner,152,5.030437921392435
executioners,43,3.784189633918261
executions,131,4.882801922586371
executives,155,5.049856007249537
executor,89,4.499809670330265
executors,31,3.4657359027997265
exegesis,9,2.302585092994046
exemptions,20,3.044522437723423
exhalation,18,2.9444389791664403
exhaustion,268,5.594711379601839
exhibition,1035,6.943122422819428
exhibitions,290,5.673323267171493
exhibitors,11,2.4849066497880004
existence,1714,7.44716835960004
existentialism,34,3.5553480614894135
exorcism,48,3.8918202981106265
exorcisms,12,2.5649493574615367
exoticism,4,1.6094379124341003
expansion,624,6.437751649736401
expansionism,3,1.3862943611198906
expansions,26,3.295836866004329
expectancy,164,5.10594547390058
expectation,385,5.955837369464831
expectations,467,6.148468295917647
expediency,29,3.4011973816621555
expedition,1873,7.535830462798367
expeditions,306,5.726847747587197
expenditure,315,5.755742213586912
expenditures,38,3.6635616461296463
experimentation,63,4.1588830833596715
experimenters,49,3.912023005428146
expertise,279,5.634789603169249
experts,644,6.4692503167957724
expiration,64,4.174387269895637
explanations,356,5.877735781779639
exploitation,134,4.90527477843843
exploration,423,6.049733455231958
explorations,68,4.23410650459726
explorers,461,6.135564891081739
explosion,1564,7.355641102974253
explosions,375,5.929589143389895
explosives,312,5.746203190540153
exporter,30,3.4339872044851463
exporters,13,2.6390573296152584
expositions,16,2.833213344056216
exposure,593,6.386879319362645
exposures,29,3.4011973816621555
expression,3411,8.13505390861157
expressionism,26,3.295836866004329
expressions,457,6.126869184114185
expressiveness,7,2.0794415416798357
expressways,13,2.6390573296152584
expulsion,115,4.7535901911063645
extensibility,8,2.1972245773362196
extension,683,6.52795791762255
extensions,140,4.948759890378168
extent,1928,7.564757012905729
extermination,102,4.634728988229636
extinction,370,5.916202062607435
extortion,100,4.61512051684126
extortions,7,2.0794415416798357
extraction,151,5.0238805208462765
extraterrestrials,76,4.343805421853684
extravagance,124,4.8283137373023015
extremism,28,3.367295829986474
extremist,80,4.394449154672439
extremists,59,4.0943445622221
extremities,74,4.31748811353631
exuberance,47,3.871201010907891
eyebrows,592,6.385194398997726
eyelids,260,5.564520407322694
fables,151,5.0238805208462765
fabric,592,6.385194398997726
fabrication,32,3.4965075614664802
fabricator,2,1.0986122886681098
fabrics,118,4.77912349311153
facilities,944,6.851184927493743
facility,856,6.75343791859778
fact,17160,9.750394646402302
factionalism,6,1.9459101490553132
factions,129,4.867534450455582
factories,621,6.432940092739179
factory,2266,7.726212650507529
facts,1676,7.424761761823209
faculties,194,5.272999558563747
faculty,644,6.4692503167957724
fads,31,3.4657359027997265
failings,66,4.204692619390966
failure,2396,7.781973234434385
failures,220,5.3981627015177525
fairies,1161,7.057897937411856
fairness,155,5.049856007249537
fairytales,11,2.4849066497880004
faithfulness,77,4.356708826689592
falcone,41,3.7376696182833684
fallacies,28,3.367295829986474
fallout,131,4.882801922586371
falsehoods,39,3.6888794541139363
falsetto,249,5.521460917862246
falsification,8,2.1972245773362196
falsity,12,2.5649493574615367
families,3469,8.151909872940905
famine,338,5.82600010738045
famines,33,3.5263605246161616
fanaticism,27,3.332204510175204
fangio,9,2.302585092994046
fangs,207,5.337538079701318
fanlight,8,2.1972245773362196
fanzines,2,1.0986122886681098
farallon,7,2.0794415416798357
farewell,1126,7.027314514039777
farewells,90,4.51085950651685
farlow,11,2.4849066497880004
farmers,1387,7.23561914106675
farmhouses,60,4.110873864173311
farmlands,20,3.044522437723423
farmsteads,9,2.302585092994046
farrier,38,3.6635616461296463
farthings,34,3.5553480614894135
fascination,230,5.442417710521793
fascism,169,5.135798437050262
fascists,70,4.2626798770413155
fasteners,28,3.367295829986474
fatalism,9,2.302585092994046
fatalities,49,3.912023005428146
fatherhood,29,3.4011973816621555
fatimids,7,2.0794415416798357
faucets,8,2.1972245773362196
fauns,11,2.4849066497880004
faustina,24,3.2188758248682006
fauvism,3,1.3862943611198906
favorites,477,6.169610732491456
favourites,162,5.093750200806762
fealty,43,3.784189633918261
feasibility,38,3.6635616461296463
feats,139,4.941642422609304
feces,91,4.5217885770490405
fecundity,4,1.6094379124341003
federalism,28,3.367295829986474
federalists,26,3.295836866004329
federations,30,3.4339872044851463
federer,22,3.1354942159291497
feedback,385,5.955837369464831
feeders,76,4.343805421853684
feelings,3583,8.18423477409482
feet,25376,10.141598530972125
felids,12,2.5649493574615367
fellows,5333,8.58185670474196
fellowship,335,5.817111159963204
felonies,40,3.713572066704308
felons,24,3.2188758248682006
female,5032,8.52377150677636
females,1294,7.166265974133638
femininity,34,3.5553480614894135
feminists,86,4.465908118654584
fencers,42,3.7612001156935624
fenders,31,3.4657359027997265
fens,80,4.394449154672439
ferocity,134,4.90527477843843
ferrer,50,3.9318256327243257
ferrol,11,2.4849066497880004
ferromagnetism,4,1.6094379124341003
fertilisation,28,3.367295829986474
fertilisers,11,2.4849066497880004
fertility,195,5.278114659230517
fertilization,64,4.174387269895637
fertilizer,144,4.976733742420574
fertilizers,56,4.04305126783455
fervor,59,4.0943445622221
fervour,67,4.219507705176107
festivals,475,6.16541785423142
festivities,216,5.37989735354046
festivity,70,4.2626798770413155
fests,3,1.3862943611198906
fetish,87,4.477336814478207
feudalism,36,3.6109179126442243
fever,2035,7.618742377670413
fevers,49,3.912023005428146
feyenoord,41,3.7376696182833684
feynman,20,3.044522437723423
fi,810,6.698268054115413
fiber,242,5.493061443340548
fiberglass,41,3.7376696182833684
fibers,177,5.181783550292085
fibres,135,4.912654885736052
fibromyalgia,7,2.0794415416798357
fiction,1641,7.403670290012373
fictions,29,3.4011973816621555
fiddler,163,5.099866427824199
fiddlers,49,3.912023005428146
fieldcraft,1,0.6931471805599453
fiends,97,4.584967478670572
fierceness,60,4.110873864173311
fife,172,5.153291594497779
fifi,1024,6.932447891572509
fifths,83,4.430816798843313
fighter,1081,6.9865664594064265
fighters,782,6.663132695990803
figs,183,5.214935757608986
figurehead,44,3.8066624897703196
figurines,79,4.382026634673881
filaments,48,3.8918202981106265
filler,4225,8.349011198176003
fillers,7,2.0794415416798357
filmmaker,250,5.5254529391317835
filmmakers,82,4.418840607796598
filth,165,5.111987788356544
filtration,27,3.332204510175204
finalists,164,5.10594547390058
finals,1095,6.999422467507961
finches,40,3.713572066704308
findings,252,5.53338948872752
fingernails,252,5.53338948872752
finlay,52,3.970291913552122
firearms,346,5.849324779946859
fireballs,36,3.6109179126442243
firecrackers,82,4.418840607796598
firefighter,473,6.161207321695077
firefighters,185,5.225746673713202
fireflies,107,4.68213122712422
firemen,647,6.473890696352274
fireplaces,59,4.0943445622221
firepower,59,4.0943445622221
firestar,16,2.833213344056216
firewalls,28,3.367295829986474
firewood,193,5.267858159063328
fireworks,686,6.532334292222349
firmware,29,3.4011973816621555
firs,139,4.941642422609304
fisheries,106,4.672828834461906
fishermen,516,6.248042874508429
fishers,79,4.382026634673881
fisherwomen,1,0.6931471805599453
fishery,40,3.713572066704308
fission,76,4.343805421853684
fists,458,6.129050210060545
fitters,28,3.367295829986474
fittings,88,4.48863636973214
fives,264,5.579729825986222
fixation,55,4.02535169073515
fjords,21,3.091042453358316
flack,63,4.1588830833596715
flagship,229,5.438079308923196
flamethrowers,24,3.2188758248682006
flamingos,55,4.02535169073515
flanders,321,5.7745515455444085
flashbacks,33,3.5263605246161616
flashlights,67,4.219507705176107
flatboats,13,2.6390573296152584
flatmate,18,2.9444389791664403
flatness,10,2.3978952727983707
flats,790,6.673297967767654
flatulence,19,2.995732273553991
flavorings,19,2.995732273553991
flavourings,9,2.302585092994046
fleas,191,5.2574953720277815
flexibility,179,5.19295685089021
fliers,156,5.056245805348308
flinders,85,4.454347296253507
flintlock,19,2.995732273553991
flints,53,3.9889840465642745
flintstone,59,4.0943445622221
floodplains,14,2.70805020110221
fluctuations,59,4.0943445622221
fluency,42,3.7612001156935624
fluid,791,6.674561391814426
fluidity,9,2.302585092994046
fluids,175,5.170483995038151
fluminense,49,3.912023005428146
fluorides,12,2.5649493574615367
flutist,11,2.4849066497880004
flyer,188,5.241747015059643
flyers,301,5.71042701737487
foes,505,6.226536669287466
foibles,22,3.1354942159291497
foliage,441,6.091309882077698
folk,2943,7.987524479848767
folklores,2,1.0986122886681098
folktales,30,3.4339872044851463
follies,106,4.672828834461906
follower,187,5.236441962829949
followers,1113,7.01571242048723
fondness,167,5.123963979403259
fonds,19,2.995732273553991
fonts,68,4.23410650459726
foo,186,5.231108616854587
foods,1158,7.055312843339752
foodstuffs,28,3.367295829986474
footage,534,6.282266746896006
footballers,102,4.634728988229636
footpath,155,5.049856007249537
footpaths,45,3.828641396489095
footprint,186,5.231108616854587
footprints,379,5.940171252720432
footwear,70,4.2626798770413155
foraminifera,6,1.9459101490553132
forbearance,61,4.127134385045092
forbes,473,6.161207321695077
fore,1294,7.166265974133638
foreclosure,30,3.4339872044851463
foreheads,66,4.204692619390966
foreigners,400,5.993961427306569
forelimbs,24,3.2188758248682006
foremast,140,4.948759890378168
foremen,26,3.295836866004329
forensics,183,5.214935757608986
forerunner,59,4.0943445622221
foresight,77,4.356708826689592
forester,93,4.543294782270004
foresters,34,3.5553480614894135
forfeiture,13,2.6390573296152584
forger,32,3.4965075614664802
forgery,101,4.624972813284271
forgiveness,539,6.29156913955832
formality,173,5.159055299214529
formation,1169,7.064759027791802
formations,191,5.2574953720277815
formula,2118,7.6586995582682995
formulas,93,4.543294782270004
formulation,54,4.007333185232471
fornication,25,3.258096538021482
fortification,66,4.204692619390966
fortifications,215,5.375278407684165
