word1,word2,freq_w1_w2,freq_w2_w1,pos1,pos2,example_sentence
conservatoires,universities,1,0,NOUN,NOUN,"He has directed seminars/master courses at conservatoires and universities in Austria, Columbia, Germany, Italy, Russia, USA, etc."
consider,pause,0,1,VERB,VERB,"This was one of those emergencies spoken of before now, when the scoutmaster did not allow himself to pause and consider, but acted from impulse only."
consider,respond,2,0,VERB,VERB,"I've sent letters to suitors around the continent, but it may take weeks for them to consider and respond, and by then, it might be too late."
considerable,effective,1,0,ADJ,ADJ,"At the time, aside from the evidences they saw, Jack and Tom were not aware of the damage they inflicted, but later they learned it was considerable and effective."
considerable,important,1,0,ADJ,ADJ,Is it true that they form a vehicle of expression for the national sentiment created by the large mass of social material of which the legends of Part One are a considerable and important portion?
considerable,noisy,1,0,ADJ,ADJ,"For some time, the crowd being considerable and noisy, they walked in silence."
considerate,courteous,0,1,ADJ,ADJ,He was courteous and considerate to all women.
considerate,gentle,1,1,ADJ,ADJ,"We had our own driver, and as he was always considerate and gentle with us, we had a very pleasant day."
considerate,kind,0,2,NOUN,NOUN,"Rather, he was a kind and considerate ogre"
considerate,reflective,0,1,ADJ,ADJ,"Alexander was full of energy and spirit, but he was, at the same time, like all who ever become truly great, of a reflective and considerate turn of mind."
considerate,tender,1,0,ADJ,ADJ,"Happily, this new mood... has allowed us to find harmony and peace together, and Friedrich has become considerate and tender."
considerate,thoughtful,1,1,ADJ,ADJ,"It is well to try to be useful, but one should try to be thoughtful and considerate at the same time, or our pains will be quite thrown away, as yours are now."
considerately,kindly,0,1,ADV,ADV,"Many persons, under the supposition that Robert was too poor to afford a gift, would have declined it, or offered to pay for it, thinking they were acting kindly and considerately."
consideration,honor,1,0,NOUN,NOUN,So he gave them their liberty and sent them away with marks of consideration and honor.
consideration,honour,1,0,NOUN,NOUN,"“Among the Celts there are only two classes held in consideration and honour, the Knights (equites) and the Druids."
consideration,kindliness,1,0,NOUN,NOUN,Towards her followers of the humbler sort she ever showed herself full of consideration and kindliness.
consideration,kindness,0,2,NOUN,NOUN,You all know that it means kindness and consideration of the rights and feelings of others.
consideration,report,13,0,NOUN,NOUN,In accordance with standing order A thirteen little C this motion will stand referred to the Community and Environment Services Committee for consideration and report unless the Council decided to deal with it at this meeting.
consideration,respect,1,3,NOUN,NOUN,"This gentleman might not be Langdon, after all; but whether he was or not, it was proper to treat him with respect and consideration."
consideration,sympathy,0,1,NOUN,NOUN,"She never forgot her own girlish tastes and likings; and whilst often giving me wise advice, she was full of sympathy and consideration for me."
consideration,thought,0,1,NOUN,NOUN,"""After a modest pause for thought and consideration she consented, saying as she did so,--"
consideration,thoughtfulness,1,0,NOUN,NOUN,"And you may thank darling Bessie, mother, for giving me more than one innocent lesson in consideration and thoughtfulness for others, both old and young."
considered,paused,0,1,VERB,VERB,Still――――” Gerald paused and considered.
considered,rejected,1,0,VERB,VERB,Which I considered and rejected.
considered,said,1,0,VERB,VERB,And he considered and said:
considered,sat,0,1,VERB,VERB,Miss Armitage sat and considered.
considered,still,0,1,ADV,VERB,He remained still and considered.
considered,stood,0,2,VERB,VERB,"As he stood and considered, the thought came to him that perhaps the goat had escaped from its keeper."
consistence,shape,0,1,NOUN,NOUN,At sunset the cloud took shape and consistence.
consistency,endurance,4,0,NOUN,NOUN,"He needs to ensure your willpower, to see if you have consistency and endurance."
consistency,smoothness,2,0,NOUN,ADJ,The roads that are used were rebuilt prior to the first race in 1996 to ensure consistency and smoothness.
consistency,stability,1,1,NOUN,NOUN,"In order to maintain that level of consistency and stability,"
consistent,correct,0,1,ADJ,ADJ,"According to a 2001 study by the National Institutes of Health, correct and consistent condom use:"
consistent,exemplary,3,0,ADJ,ADJ,"And, as a Christian, he firmly adhered to the gospel, and regulated his life by its precepts and injunctions, in a consistent and exemplary manner."
consistent,faithful,0,1,ADJ,ADJ,"She's been around, but was always faithful and consistent."
consistent,reasonable,1,0,ADJ,ADJ,"At the end of the day, it's the combination of targeted community outreach and consistent and reasonable broken windows policing that is the rising tide that lifts up all boats in the 36."
consistent,solid,0,1,ADJ,ADJ,"Watching him was true entertainment, and if isn't enough, he was solid and consistent in his marking."
consistent,straight,1,0,ADJ,ADJ,"In psychiatry, the term thought disorder or formal thought disorder refers to a condition where people have problems with consistent and straight thinking leading to abnormalities e.g. with spoken and written language."
consistent,uniform,2,0,ADJ,ADJ,One thing really is erm absolutely essential is that you do have a consistent and uniform marketing plan.
consistently,correctly,0,1,ADV,ADV,"An article in ""The American Journal of Gynecologic Health"" showed that ""all women who correctly and consistently used Reality® were protected from trichomonas vaginalis"" (referring to a particular brand of female condom)."
consistently,often,0,2,ADV,ADV,"It can also mean a moral choice one makes often and consistently, for example, some Buddhists avoid eating meat as a matter of principle."
consistently,passionately,0,1,ADV,ADV,They have passionately and consistently opposed the first guaranteed yo two year training programme for unemployed school leavers and thirteen Labour controlled Councils pulled out of employment training.
consolation,kindness,1,0,NOUN,NOUN,"His thick spectacles failed to conceal the kindly old eyes; while the large, red, weather-beaten face seemed somehow to tell the tale of myriad deeds of consolation and kindness."
consolations,graces,0,1,NOUN,NOUN,"Prayer is for every person to obtain graces and consolations for oneself or for others, for the diffusion of good actions in the world, for the solution of international conflicts, for conversion and spiritual growth."
console,pity,0,1,NOUN,NOUN,"Ingleby came running in at the cry of distress, and began to pity and console."
consoles,reassures,0,1,NOUN,NOUN,the hymn reassures and consoles...
consolidates,develops,0,1,VERB,VERB,"Together with its partners, the IRZ develops and consolidates:"
consonant,vowel,2,1,ADJ,ADJ,"In a poly, if it's in consonant and vowel, closed in a mono if in one or several consonants, and in a poly if it ends in several consonants..."
consonants,vowels,3,1,NOUN,NOUN,"A tone language, or tonal language, is a language in which words can differ in tones (like pitches in music) in addition to consonants and vowels."
conspicuous,fixed,0,1,ADJ,ADJ,“It _is_ a difficult thing to observe unless you have some fixed and conspicuous object in the landscape to watch the turning stars go past.
conspicuous,large,0,1,ADJ,ADJ,"Tree Spirits.—When clearing a forest to make a cultivated field, the Kikuyu people generally leave a large and conspicuous tree in the clearing."
conspiracies,plots,1,0,NOUN,NOUN,"Courts and camps are always the scenes of conspiracy and treason, and Alexander was continually hearing of conspiracies and plots formed against him."
conspiracy,falsehood,1,0,NOUN,NOUN,"At any time his wife might escape from her asylum, and appear on the scene to convict him of conspiracy and falsehood."
conspiracy,forgery,0,1,NOUN,NOUN,You could be indicted for forgery and conspiracy.
conspiracy,fraud,0,3,NOUN,NOUN,He was convicted of fraud and conspiracy as a result of WorldCom's false financial reporting.
conspiracy,perjury,0,1,NOUN,NOUN,"He said, when the Birmingham Six were released in nineteen ninety one, it was inevitable the court of appeal's decision would appear to be a finding of perjury and conspiracy against the police."
conspiracy,treason,1,0,NOUN,NOUN,"Courts and camps are always the scenes of conspiracy and treason, and Alexander was continually hearing of conspiracies and plots formed against him."
conspiracy,trespass,1,0,NOUN,NOUN,"In December 2010, five anti-nuclear weapons activists, including octogenarians and Jesuit priests, were convicted of conspiracy and trespass in Tacoma, USA."
conspiracy,war,0,1,NOUN,NOUN,She felt a real fury against these Germans who were stealing her peace of mind and prolonging the nightmare of war and conspiracy from which she hoped to have awakened.
constables,watchmen,1,0,NOUN,NOUN,"On 4 February 1922, an incident occurred outside the Chaura police station in Gorakhpur district, where a group of constables and watchmen clashed with a crowd of 2000-2500 peasants from neighboring villages."
constancy,courage,0,1,NOUN,NOUN,"There was a proud, steadfast light in her eyes, the bloom of courage and constancy on her soft cheek."
constancy,devotion,1,0,NOUN,NOUN,"Wounded several times, Dougherty invariably returned to duty, presenting an example of constancy and devotion to the flag."
constancy,love,0,1,NOUN,NOUN,'A proposal based on laudanum and the colour of the bride's hair 'has now to grow into a marriage based on love and constancy.
constancy,truth,0,1,NOUN,NOUN,"""But not more than truth and constancy with the wickedness of this most wicked reign."""
constancy,worth,1,0,NOUN,ADJ,"But fairest blooms affection's hand For constancy and worth disposes, And gladly weaves at your command A wreath of amaranths and roses."
constant,daily,1,0,ADJ,ADJ,These devices are an alternative to constant and daily injections of insulin via syringe or pen.
constant,desirable,1,0,ADJ,ADJ,You are a constant and desirable contradiction.
constant,early,0,1,ADJ,ADJ,1. _Be early and constant in your attendance at School._
